Date,Close/Last,Volume,Open,High,Low
06/10/2024,$160.34,67575630,$162.48,$165.55,$159.61
06/07/2024,$167.87,44796000,$166.59,$169.45,$165.86
06/06/2024,$166.78,47153680,$165.46,$169.51,$163.86
06/05/2024,$166.17,60507490,$162.07,$167.12,$161.38
06/04/2024,$159.99,48157210,$162.84,$164.83,$158.8729
06/03/2024,$163.55,59157590,$170.82,$171.08,$160.9101
05/31/2024,$166.90,64331950,$166.65,$169.50,$160.07
05/30/2024,$166.75,46479930,$167.90,$168.7469,$163.80
05/29/2024,$165.14,56537500,$167.46,$168.48,$162.91
05/28/2024,$171.61,66495410,$169.42,$174.55,$164.96
05/24/2024,$166.36,54868650,$161.412,$167.66,$160.25
05/23/2024,$160.43,91888840,$170.18,$173.14,$158.27
05/22/2024,$165.52,47426720,$167.41,$169.8148,$163.86
05/21/2024,$164.66,30005480,$164.00,$165.83,$163.10
05/20/2024,$166.33,45618040,$165.55,$168.49,$164.47
05/17/2024,$164.47,65944360,$168.43,$169.72,$162.32
05/16/2024,$162.62,76726730,$160.92,$168.06,$159.90
05/15/2024,$159.67,43195900,$155.588,$159.69,$154.70
05/14/2024,$153.16,31938280,$150.43,$153.4879,$148.78
05/13/2024,$150.56,27859180,$151.28,$153.33,$150.40
05/10/2024,$151.92,37652770,$154.287,$156.37,$151.31
05/09/2024,$152.39,33017960,$153.13,$154.092,$150.61
05/08/2024,$153.62,28727960,$153.40,$155.33,$152.52
05/07/2024,$154.43,37374910,$156.32,$157.70,$153.66
05/06/2024,$155.78,44624550,$153.10,$156.65,$151.26
05/03/2024,$150.60,49361080,$148.75,$150.79,$147.2384
05/02/2024,$146.16,50034730,$145.51,$147.62,$141.155
05/01/2024,$144.27,89413170,$148.11,$151.37,$142.14
04/30/2024,$158.38,60742830,$160.63,$162.29,$158.35
04/29/2024,$160.20,43478220,$159.08,$160.77,$156.26
04/26/2024,$157.40,42510710,$154.24,$158.63,$153.4252
04/25/2024,$153.76,41471420,$149.15,$155.14,$146.75
04/24/2024,$151.74,43412550,$156.56,$157.6598,$150.63
04/23/2024,$152.27,46051910,$151.65,$153.495,$150.35
04/22/2024,$148.64,49397030,$148.15,$149.89,$145.63
04/19/2024,$146.64,71618200,$151.59,$154.25,$145.29
04/18/2024,$155.08,52669820,$155.51,$156.96,$152.32
04/17/2024,$154.02,75908970,$163.97,$164.45,$153.88
04/16/2024,$163.46,55302100,$162.28,$164.8799,$161.67
04/15/2024,$160.32,61461150,$164.43,$164.44,$158.76
04/12/2024,$163.28,63519640,$164.53,$165.70,$161.825
04/11/2024,$170.50,48994530,$167.545,$170.9499,$166.5492
04/10/2024,$167.14,59599960,$166.71,$169.7752,$164.00
04/09/2024,$170.78,42927990,$170.21,$171.60,$167.29
04/08/2024,$169.90,43997550,$168.20,$171.6599,$166.82
04/05/2024,$170.42,66080260,$168.10,$172.69,$165.58
04/04/2024,$165.83,88279960,$182.92,$183.02,$165.65
04/03/2024,$180.77,49835060,$177.54,$182.05,$176.70
04/02/2024,$178.70,61598820,$179.47,$180.10,$174.83
04/01/2024,$183.34,74299910,$180.10,$187.24,$179.90
03/28/2024,$180.49,57628610,$179.47,$183.40,$178.30
03/27/2024,$179.59,55685650,$179.96,$181.23,$175.40
03/26/2024,$177.87,65322450,$179.54,$182.5983,$176.33
03/25/2024,$178.63,71935310,$172.90,$182.80,$172.00
03/22/2024,$179.65,57899070,$177.21,$180.76,$175.05
03/21/2024,$178.68,75265600,$185.97,$187.69,$177.66
03/20/2024,$179.73,81773110,$182.03,$182.68,$174.00
03/19/2024,$181.42,83509460,$183.16,$185.6127,$177.3602
03/18/2024,$190.65,59306870,$193.285,$193.50,$188.05
03/15/2024,$191.06,95289510,$184.83,$193.7999,$184.48
03/14/2024,$187.06,84490530,$192.92,$196.93,$184.03
03/13/2024,$194.79,70526880,$198.73,$198.83,$192.7001
03/12/2024,$202.76,68951660,$200.52,$202.8499,$194.27
03/11/2024,$198.39,73098620,$203.01,$203.55,$196.701
03/08/2024,$207.39,120815200,$213.41,$227.30,$205.60
03/07/2024,$211.38,63869040,$212.52,$213.83,$208.22
03/06/2024,$210.63,86686990,$210.43,$214.8109,$207.32
03/05/2024,$205.13,65407110,$200.50,$205.33,$199.15
03/04/2024,$205.36,86835340,$205.16,$211.01,$203.50
03/01/2024,$202.64,103820800,$197.91,$202.72,$195.42
02/29/2024,$192.53,105538500,$179.82,$193.00,$179.82
02/28/2024,$176.54,35914410,$176.25,$176.84,$173.59
02/27/2024,$178.00,43665240,$175.92,$178.46,$172.49
02/26/2024,$176.01,45435090,$178.78,$179.84,$174.81
02/23/2024,$176.52,69207370,$181.86,$183.80,$174.55
02/22/2024,$181.86,100684700,$173.20,$183.83,$172.00
02/21/2024,$164.29,48774560,$162.74,$164.90,$161.81
02/20/2024,$165.69,66549990,$171.14,$171.81,$162.00
02/16/2024,$173.87,53940340,$177.45,$180.3301,$173.25
02/15/2024,$176.76,51126440,$179.14,$180.50,$175.26
02/14/2024,$178.70,57402520,$173.47,$178.74,$172.88
02/13/2024,$171.54,63071310,$167.94,$173.17,$164.30
02/12/2024,$171.91,58177050,$172.68,$177.405,$170.67
02/09/2024,$172.48,56375710,$171.00,$175.10,$168.6601
02/08/2024,$169.35,43385280,$170.33,$172.17,$168.60
02/07/2024,$170.94,53665420,$169.47,$172.97,$168.20
02/06/2024,$167.88,68854130,$173.15,$173.88,$165.50
02/05/2024,$174.23,76349240,$179.09,$180.01,$171.11
02/02/2024,$177.66,82134270,$173.79,$179.00,$173.05
02/01/2024,$170.48,91576690,$169.27,$171.14,$165.86
01/31/2024,$167.69,133157300,$165.74,$171.30,$162.5602
01/30/2024,$172.06,122265700,$176.13,$178.48,$169.52
01/29/2024,$177.83,89384450,$178.77,$178.885,$174.40
01/26/2024,$177.25,107381200,$175.29,$181.23,$174.15
01/25/2024,$180.33,127171400,$183.41,$184.92,$177.63
01/24/2024,$178.29,125516400,$172.55,$180.58,$170.56
01/23/2024,$168.42,76830460,$166.50,$169.6299,$164.27
01/22/2024,$168.18,122973800,$174.39,$174.72,$164.15
01/19/2024,$174.23,140367900,$165.80,$174.25,$162.20
01/18/2024,$162.67,131864900,$166.20,$168.60,$158.22
01/17/2024,$160.17,104085000,$158.45,$160.64,$154.40
01/16/2024,$158.74,112711400,$150.36,$159.715,$149.98
01/12/2024,$146.56,48293090,$148.04,$148.75,$145.00
01/11/2024,$148.02,62764600,$148.52,$150.38,$143.69
01/10/2024,$148.54,56951240,$150.07,$150.88,$146.65
01/09/2024,$149.26,67875670,$145.95,$149.86,$145.08
01/08/2024,$146.18,71756910,$140.36,$147.15,$140.15
01/05/2024,$138.58,69657680,$136.78,$141.01,$136.4377
01/04/2024,$136.01,58610290,$134.30,$137.70,$134.00
01/03/2024,$135.32,61988580,$135.71,$137.43,$133.7413
01/02/2024,$138.58,64902030,$144.28,$144.40,$137.43
12/29/2023,$147.41,62079190,$149.50,$151.05,$147.20
12/28/2023,$148.76,63800680,$146.80,$150.41,$145.9506
12/27/2023,$146.07,49033420,$144.72,$146.25,$143.18
12/26/2023,$143.41,47157430,$140.07,$143.85,$139.92
12/22/2023,$139.60,35396580,$140.48,$140.70,$138.31
12/21/2023,$139.91,47179360,$138.14,$139.98,$137.38
12/20/2023,$135.47,54671720,$139.00,$139.58,$135.37
12/19/2023,$140.15,63739780,$138.57,$143.47,$138.555
12/18/2023,$138.90,45199450,$139.15,$139.79,$137.65
12/15/2023,$139.15,70211800,$139.52,$140.89,$137.25
12/14/2023,$138.00,76115170,$138.89,$141.82,$135.725
12/13/2023,$138.19,70651600,$137.97,$139.24,$136.0303
12/12/2023,$137.61,111677800,$132.25,$139.89,$131.90
12/11/2023,$134.41,98668280,$130.56,$135.04,$128.25
12/08/2023,$128.92,89341010,$129.54,$131.00,$126.89
12/07/2023,$128.37,118579100,$120.785,$128.68,$119.56
12/06/2023,$116.82,60599030,$120.69,$122.8313,$116.38
12/05/2023,$118.38,39191570,$117.43,$118.49,$116.45
12/04/2023,$118.57,39854420,$119.75,$119.90,$116.37
12/01/2023,$121.39,37048000,$119.88,$121.4001,$118.645
11/30/2023,$121.16,44494210,$123.61,$124.05,$119.65
11/29/2023,$123.85,37876320,$123.98,$125.725,$123.48
11/28/2023,$122.01,32047060,$121.98,$122.54,$120.79
11/27/2023,$122.65,32743010,$122.07,$123.89,$121.772
11/24/2023,$122.31,19001010,$122.03,$123.25,$121.54
11/22/2023,$122.51,56894490,$120.00,$124.7623,$119.9516
11/21/2023,$119.16,41064750,$120.54,$120.65,$117.94
11/20/2023,$121.53,43173930,$120.70,$121.93,$120.07
11/17/2023,$120.62,38538700,$119.64,$121.49,$118.82
11/16/2023,$119.83,49661870,$117.20,$120.726,$116.41
11/15/2023,$118.00,59555590,$120.54,$120.59,$116.8701
11/14/2023,$119.88,61017450,$119.70,$122.11,$119.22
11/13/2023,$116.79,46741890,$118.34,$118.68,$116.00
11/10/2023,$118.59,75204070,$114.35,$119.70,$114.03
11/09/2023,$113.49,61146860,$114.095,$115.81,$113.06
11/08/2023,$113.59,41880610,$113.55,$115.3166,$112.88
11/07/2023,$113.45,50550150,$111.86,$114.65,$111.22
11/06/2023,$111.75,49270370,$112.60,$113.08,$110.22
11/03/2023,$112.25,65632200,$109.05,$113.39,$107.86
11/02/2023,$107.83,71376950,$107.96,$109.405,$105.91
11/01/2023,$108.04,138641500,$98.58,$108.15,$98.50
10/31/2023,$98.50,79547130,$96.235,$98.8188,$94.07
10/30/2023,$96.18,43716640,$96.14,$97.04,$94.70
10/27/2023,$96.43,52458650,$95.80,$97.35,$94.59
10/26/2023,$93.67,49896360,$95.99,$97.52,$93.115
10/25/2023,$96.055,53424480,$100.42,$101.03,$95.23
10/24/2023,$101.67,51982920,$100.97,$101.7899,$99.38
10/23/2023,$100.01,50817440,$100.812,$102.42,$99.315
10/20/2023,$101.81,61317930,$102.28,$104.34,$101.44
10/19/2023,$102.40,52734200,$103.81,$105.60,$101.84
10/18/2023,$102.17,50449950,$103.38,$104.78,$101.74
10/17/2023,$105.14,49642110,$103.54,$106.29,$101.6601
10/16/2023,$106.46,42464510,$105.42,$107.48,$105.03
10/13/2023,$105.09,52925930,$108.65,$108.97,$104.75
10/12/2023,$108.79,60959430,$108.40,$111.31,$107.5101
10/11/2023,$108.31,51085640,$109.14,$110.10,$106.93
10/10/2023,$109.01,57105530,$107.49,$110.12,$106.40
10/09/2023,$106.97,39593190,$106.01,$107.31,$104.79
10/06/2023,$107.24,64864080,$102.16,$107.87,$102.03
10/05/2023,$102.91,51789730,$103.405,$103.74,$100.27
10/04/2023,$104.07,51023250,$100.65,$104.40,$100.34
10/03/2023,$100.08,48116980,$101.796,$103.29,$99.17
10/02/2023,$103.27,45118570,$102.21,$103.71,$101.70
09/29/2023,$102.82,56078640,$104.69,$104.94,$102.56
09/28/2023,$102.76,72542060,$97.94,$104.20,$97.76
09/27/2023,$98.07,51261500,$96.82,$99.23,$96.35
09/26/2023,$95.96,42866460,$96.50,$97.83,$95.27
09/25/2023,$97.38,43223750,$95.95,$97.45,$94.46
09/22/2023,$96.20,52169400,$96.92,$98.42,$95.61
09/21/2023,$96.11,59704340,$98.60,$98.87,$95.84
09/20/2023,$100.34,55180580,$102.36,$103.94,$100.28
09/19/2023,$101.61,41704110,$101.75,$102.8582,$100.70
09/18/2023,$102.37,49061310,$100.815,$102.99,$99.45
09/15/2023,$101.49,71103620,$106.07,$106.76,$101.28
09/14/2023,$106.63,45920610,$108.43,$109.1494,$106.2212
09/13/2023,$107.71,44702250,$105.10,$108.74,$104.83
09/12/2023,$105.31,44413570,$104.20,$106.74,$103.18
09/11/2023,$105.32,50611290,$107.315,$107.51,$103.00
09/08/2023,$106.09,46271560,$107.02,$109.737,$105.75
09/07/2023,$106.59,49080150,$106.14,$107.69,$105.09
09/06/2023,$109.28,47736700,$110.56,$111.33,$108.22
09/05/2023,$110.78,66042190,$109.00,$111.82,$106.30
09/01/2023,$109.45,54856150,$107.00,$110.06,$106.61
08/31/2023,$105.72,58918970,$106.19,$108.06,$104.86
08/30/2023,$106.59,54847350,$105.402,$107.67,$104.50
08/29/2023,$105.92,50850290,$102.11,$106.57,$101.79
08/28/2023,$102.61,55386800,$103.47,$104.07,$100.8944
08/25/2023,$102.25,74793090,$101.165,$104.12,$99.58
08/24/2023,$101.80,109179100,$111.06,$111.64,$100.871
08/23/2023,$109.43,54656330,$105.65,$110.08,$105.00
08/22/2023,$105.66,47335090,$109.40,$109.72,$104.85
08/21/2023,$108.22,49319240,$106.20,$108.54,$105.67
08/18/2023,$105.45,59916680,$102.40,$106.07,$101.68
08/17/2023,$104.44,59064280,$107.62,$107.85,$104.10
08/16/2023,$107.19,54327300,$110.0863,$110.4388,$106.98
08/15/2023,$111.35,53816570,$111.99,$113.18,$110.17
08/14/2023,$111.98,57421820,$106.75,$111.99,$105.42
08/11/2023,$107.57,55667750,$108.85,$109.07,$106.48
08/10/2023,$110.23,57297790,$111.30,$113.89,$109.47
08/09/2023,$110.47,56257070,$112.89,$113.15,$108.78
08/08/2023,$113.23,54141830,$114.94,$115.46,$111.41
08/07/2023,$116.81,65854770,$116.36,$119.08,$115.49
08/04/2023,$115.82,83169690,$114.48,$118.85,$113.96
08/03/2023,$113.15,90811560,$108.95,$114.96,$108.95
08/02/2023,$109.35,173372000,$119.49,$119.50,$107.38
08/01/2023,$117.60,97284730,$114.26,$118.19,$113.16
07/31/2023,$114.40,54187290,$114.16,$114.68,$112.35
07/28/2023,$112.96,55525970,$113.38,$114.86,$112.44
07/27/2023,$111.10,70677970,$111.79,$115.08,$110.51
07/26/2023,$110.09,51721690,$111.91,$112.36,$109.30
07/25/2023,$113.00,44916260,$111.14,$114.05,$111.00
07/24/2023,$110.61,45638000,$110.617,$111.31,$108.55
07/21/2023,$110.95,76815380,$110.97,$112.30,$109.54
07/20/2023,$110.25,76340400,$114.96,$115.05,$109.24
07/19/2023,$116.43,70363050,$121.30,$121.6699,$115.55
07/18/2023,$117.93,57980080,$117.55,$118.43,$115.192
07/17/2023,$118.32,68593290,$115.95,$118.8399,$112.73
07/14/2023,$115.94,91927200,$116.17,$122.12,$115.25
07/13/2023,$115.92,49206700,$115.76,$116.16,$113.575
07/12/2023,$114.58,57993090,$112.89,$115.3999,$112.3101
07/11/2023,$111.32,59899540,$111.66,$113.27,$109.50
07/10/2023,$113.58,49330200,$113.00,$113.61,$109.88
07/07/2023,$113.17,37211290,$114.16,$115.33,$113.04
07/06/2023,$113.48,42411840,$112.07,$113.79,$110.31
07/05/2023,$113.95,49501580,$116.10,$117.662,$113.855
07/03/2023,$115.82,31780660,$115.16,$116.73,$114.51
06/30/2023,$113.91,53378770,$113.03,$114.69,$112.41
06/29/2023,$111.24,58347170,$112.065,$112.7599,$109.84
06/28/2023,$110.17,67534130,$108.21,$111.78,$107.63
06/27/2023,$110.39,59381650,$108.565,$110.97,$107.08
06/26/2023,$107.51,68556980,$110.95,$112.55,$107.20
06/23/2023,$110.01,73621950,$109.31,$111.0957,$107.46
06/22/2023,$110.70,70754780,$112.24,$114.00,$109.85
06/21/2023,$112.11,82835620,$118.485,$119.1888,$111.67
06/20/2023,$118.93,58851780,$119.085,$121.75,$117.70
06/16/2023,$120.08,82007080,$125.82,$125.85,$119.90
06/15/2023,$124.24,85587120,$125.39,$125.70,$122.26
06/14/2023,$127.33,95888120,$126.525,$127.725,$123.81
06/13/2023,$124.53,132461900,$132.32,$132.83,$122.45
06/12/2023,$129.19,85673080,$128.52,$130.48,$126.40
06/09/2023,$124.92,75105040,$123.57,$127.25,$123.55
06/08/2023,$121.05,65246930,$118.295,$122.21,$117.05
06/07/2023,$117.83,81755150,$124.025,$125.34,$117.07
06/06/2023,$124.23,75257500,$117.91,$124.42,$117.74
06/05/2023,$117.93,52602860,$116.59,$119.32,$116.42
06/02/2023,$117.86,52382420,$120.75,$121.66,$117.675
06/01/2023,$119.47,66032920,$117.29,$121.28,$116.60
05/31/2023,$118.21,87552220,$122.42,$123.96,$117.86
05/30/2023,$125.27,98902280,$130.415,$130.79,$123.51
05/26/2023,$127.03,92922750,$122.46,$127.43,$120.89
05/25/2023,$120.35,108514700,$117.305,$120.69,$115.80
05/24/2023,$108.27,65910460,$105.98,$108.91,$105.64
05/23/2023,$108.12,73099110,$107.25,$110.99,$107.19
05/22/2023,$108.00,65424230,$104.68,$108.79,$103.4923
05/19/2023,$105.82,67880220,$106.36,$107.29,$104.6201
05/18/2023,$107.93,74338720,$103.98,$108.10,$103.93
05/17/2023,$103.75,75240890,$101.79,$104.14,$100.05
05/16/2023,$101.48,90622880,$97.39,$103.28,$97.31
05/15/2023,$97.40,51749210,$95.20,$97.43,$93.45
05/12/2023,$95.26,53829710,$96.83,$97.45,$93.68
05/11/2023,$97.10,57061030,$98.155,$99.19,$96.14
05/10/2023,$97.02,95619500,$96.42,$99.94,$96.12
05/09/2023,$95.06,68674790,$94.89,$96.16,$93.4281
05/08/2023,$95.04,95503220,$89.99,$95.655,$89.17
05/05/2023,$89.84,78491110,$84.99,$90.425,$84.72
05/04/2023,$86.61,122840500,$81.57,$91.64,$81.11
05/03/2023,$81.62,109482200,$83.54,$85.48,$81.02
05/02/2023,$89.91,70483510,$89.32,$90.455,$88.12
05/01/2023,$89.69,59358710,$91.03,$91.04,$88.61
04/28/2023,$89.37,50686050,$87.02,$89.75,$86.44
04/27/2023,$87.44,53087210,$86.41,$87.565,$84.09
04/26/2023,$85.94,47786560,$86.51,$87.35,$85.32
